ID,Tournament,Date,Home Team,Home Goals,Away Goals,Away Team,Win Conditions,Home Stadium
26630,African Cup of Nations qualification,2002-09-07,Botswana,0.0,0.0,Eswatini,,True
26631,African Cup of Nations qualification,2002-09-07,Madagascar,1.0,0.0,Egypt,,True
26632,UEFA Euro qualification,2002-09-07,Croatia,0.0,0.0,Estonia,,True
26633,UEFA Euro qualification,2002-09-07,Cyprus,1.0,2.0,France,,True
26634,Friendly,2002-09-07,England,1.0,1.0,Portugal,,True
26635,UEFA Euro qualification,2002-09-07,Faroe Islands,2.0,2.0,Scotland,,True
26636,UEFA Euro qualification,2002-09-07,Finland,0.0,2.0,Wales,,True
26637,African Cup of Nations qualification,2002-09-07,Gabon,0.0,1.0,Morocco,,True
26638,UEFA Euro qualification,2002-09-07,Greece,0.0,2.0,Spain,,True
26639,Friendly,2002-09-07,Iceland,0.0,2.0,Hungary,,True
26640,WAFF Championship,2002-09-07,Jordan,2.0,3.0,Iraq,,False
26641,African Cup of Nations qualification,2002-09-07,Kenya,3.0,0.0,Togo,,True
26642,Friendly,2002-09-07,South Korea,0.0,0.0,North Korea,,True
26643,UEFA Euro qualification,2002-09-07,Latvia,0.0,0.0,Sweden,,True
26644,UEFA Euro qualification,2002-09-07,Lithuania,0.0,2.0,Germany,,True
26645,African Cup of Nations qualification,2002-09-07,Namibia,0.0,1.0,Algeria,,True
26646,UEFA Euro qualification,2002-09-07,Netherlands,3.0,0.0,Belarus,,True
26647,African Cup of Nations qualification,2002-09-07,Niger,3.0,1.0,Ethiopia,,True
26648,UEFA Euro qualification,2002-09-07,Norway,2.0,2.0,Denmark,,True
26649,UEFA Euro qualification,2002-09-07,Russia,4.0,2.0,Republic of Ireland,,True
26650,UEFA Euro qualification,2002-09-07,San Marino,0.0,2.0,Poland,,True
26651,UEFA Euro qualification,2002-09-07,Slovenia,3.0,0.0,Malta,,True
26652,WAFF Championship,2002-09-07,Syria,2.0,2.0,Iran,,True
26653,UEFA Euro qualification,2002-09-07,Turkey,3.0,0.0,Slovakia,,True
26654,African Cup of Nations qualification,2002-09-07,Uganda,1.0,0.0,Ghana,,True
26655,African Cup of Nations qualification,2002-09-08,Angola,0.0,0.0,Nigeria,,True
26656,African Cup of Nations qualification,2002-09-08,Benin,4.0,0.0,Tanzania,,True
26657,African Cup of Nations qualification,2002-09-08,Congo,0.0,0.0,Burkina Faso,,True
26658,African Cup of Nations qualification,2002-09-08,Equatorial Guinea,1.0,3.0,Sierra Leone,,True
26659,African Cup of Nations qualification,2002-09-08,Guinea,3.0,0.0,Liberia,,True
26660,African Cup of Nations qualification,2002-09-08,Ivory Coast,0.0,0.0,South Africa,,True
26661,African Cup of Nations qualification,2002-09-08,Lesotho,0.0,1.0,Senegal,,True
26662,African Cup of Nations qualification,2002-09-08,Libya,3.0,2.0,DR Congo,,True
26663,UEFA Euro qualification,2002-09-08,Liechtenstein,1.0,1.0,North Macedonia,,True
26664,African Cup of Nations qualification,2002-09-08,Seychelles,1.0,0.0,Eritrea,,True
26665,African Cup of Nations qualification,2002-09-08,Sudan,0.0,1.0,Zambia,,True
26666,UEFA Euro qualification,2002-09-08,Switzerland,4.0,1.0,Georgia,,True
26667,African Cup of Nations qualification,2002-09-08,Zimbabwe,1.0,0.0,Mali,,True
26668,African Cup of Nations qualification,2002-09-09,Central African Republic,1.0,1.0,Mozambique,,True
26669,Friendly,2002-09-17,Iran,1.0,1.0,Morocco,,True
26670,Friendly,2002-09-18,Ivory Coast,5.0,0.0,Gambia,,True
26671,Friendly,2002-09-19,Iran,1.0,1.0,Paraguay,,True
26672,COSAFA Cup,2002-09-21,Malawi,1.0,3.0,South Africa,,True
26673,Friendly,2002-09-24,Algeria,1.0,1.0,Uganda,,True
26674,Friendly,2002-09-25,Oman,2.0,1.0,United Arab Emirates,,True
26675,Friendly,2002-09-26,Mauritius,1.0,0.0,Seychelles,,True
26676,COSAFA Cup,2002-09-28,South Africa,1.0,0.0,Malawi,,True
26677,Friendly,2002-09-28,Zimbabwe,0.0,0.0,Zambia,,True
26678,Friendly,2002-10-02,Mali,2.0,1.0,Mauritania,,True
26679,Friendly,2002-10-03,Morocco,6.0,1.0,Niger,,True
26680,Friendly,2002-10-05,Mali,2.0,0.0,Mauritania,,True
26681,Friendly,2002-10-06,Barbados,3.0,2.0,Saint Lucia,,True
26682,Friendly,2002-10-06,Eswatini,0.0,0.0,Lesotho,,True
26683,Friendly,2002-10-08,Ghana,2.0,1.0,Lesotho,,True
26684,Friendly,2002-10-09,Martinique,4.0,0.0,Saint Lucia,,True
26685,African Cup of Nations qualification,2002-10-11,Algeria,4.0,1.0,Chad,,True
26686,Friendly,2002-10-11,Bosnia and Herzegovina,1.0,1.0,Germany,,True
26687,UEFA Euro qualification,2002-10-12,Albania,1.0,1.0,Switzerland,,True
26688,UEFA Euro qualification,2002-10-12,Andorra,0.0,1.0,Belgium,,True
26689,UEFA Euro qualification,2002-10-12,Belarus,0.0,2.0,Austria,,True
26690,UEFA Euro qualification,2002-10-12,Bulgaria,2.0,0.0,Croatia,,True
26691,UEFA Euro qualification,2002-10-12,Denmark,2.0,0.0,Luxembourg,,True
26692,African Cup of Nations qualification,2002-10-12,Eritrea,0.0,1.0,Zimbabwe,,True
26693,UEFA Euro qualification,2002-10-12,Finland,3.0,0.0,Azerbaijan,,True
26694,UEFA Euro qualification,2002-10-12,France,5.0,0.0,Slovenia,,True
26695,UEFA Euro qualification,2002-10-12,Iceland,0.0,2.0,Scotland,,True
26696,UEFA Euro qualification,2002-10-12,Italy,1.0,1.0,Serbia,,True
26697,UEFA Euro qualification,2002-10-12,Lithuania,2.0,0.0,Faroe Islands,,True
26698,UEFA Euro qualification,2002-10-12,North Macedonia,1.0,2.0,Turkey,,True
26699,African Cup of Nations qualification,2002-10-12,Liberia,1.0,0.0,Niger,,True
26700,African Cup of Nations qualification,2002-10-12,Cape Verde,0.0,1.0,Kenya,,True
26701,African Cup of Nations qualification,2002-10-12,Malawi,1.0,0.0,Angola,,True
26702,UEFA Euro qualification,2002-10-12,Malta,0.0,2.0,Israel,,True
26703,African Cup of Nations qualification,2002-10-12,Mauritius,0.0,1.0,Madagascar,,True
26704,UEFA Euro qualification,2002-10-12,Moldova,0.0,2.0,Czech Republic,,True
26705,UEFA Euro qualification,2002-10-12,Poland,0.0,1.0,Latvia,,True
26706,Friendly,2002-10-12,Portugal,1.0,1.0,Tunisia,,True
26707,UEFA Euro qualification,2002-10-12,Romania,0.0,1.0,Norway,,True
26708,Friendly,2002-10-12,Senegal,2.0,2.0,Nigeria,,True
26709,African Cup of Nations qualification,2002-10-12,Sierra Leone,2.0,0.0,Gabon,,True
26710,UEFA Euro qualification,2002-10-12,Slovakia,1.0,2.0,England,,True
26711,UEFA Euro qualification,2002-10-12,Spain,3.0,0.0,Northern Ireland,,True
26712,UEFA Euro qualification,2002-10-12,Sweden,1.0,1.0,Hungary,,True
26713,African Cup of Nations qualification,2002-10-12,Tanzania,1.0,2.0,Sudan,,True
26714,African Cup of Nations qualification,2002-10-12,Togo,1.0,0.0,Mauritania,,True
26715,UEFA Euro qualification,2002-10-12,Ukraine,2.0,0.0,Greece,,True
26716,African Cup of Nations qualification,2002-10-12,Zambia,1.0,1.0,Benin,,True
26717,African Cup of Nations qualification,2002-10-13,Burkina Faso,2.0,1.0,Central African Republic,,True
26718,African Cup of Nations qualification,2002-10-13,South Africa,2.0,0.0,Burundi,,True
26719,African Cup of Nations qualification,2002-10-13,DR Congo,2.0,0.0,Botswana,,True
26720,Friendly,2002-10-13,Estonia,3.0,2.0,New Zealand,,True
26721,African Cup of Nations qualification,2002-10-13,Ethiopia,1.0,0.0,Guinea,,True
26722,African Cup of Nations qualification,2002-10-13,Gambia,6.0,0.0,Lesotho,,True
26723,African Cup of Nations qualification,2002-10-13,Ghana,4.0,2.0,Rwanda,,True
26724,African Cup of Nations qualification,2002-10-13,Mali,3.0,0.0,Seychelles,,True
26725,African Cup of Nations qualification,2002-10-13,Morocco,5.0,0.0,Equatorial Guinea,,True
26726,African Cup of Nations qualification,2002-10-13,Mozambique,0.0,3.0,Congo,,True
26727,African Cup of Nations qualification,2002-10-13,Eswatini,2.0,1.0,Libya,,True
26728,Friendly,2002-10-15,Scotland,3.0,1.0,Canada,,True
26729,UEFA Euro qualification,2002-10-16,Austria,0.0,3.0,Netherlands,,True
26730,UEFA Euro qualification,2002-10-16,Bulgaria,2.0,1.0,Andorra,,True
26731,Friendly,2002-10-16,Costa Rica,1.0,1.0,Ecuador,,True
26732,UEFA Euro qualification,2002-10-16,Czech Republic,2.0,0.0,Belarus,,True
26733,UEFA Euro qualification,2002-10-16,England,2.0,2.0,North Macedonia,,True
26734,UEFA Euro qualification,2002-10-16,Estonia,0.0,1.0,Belgium,,True
26735,UEFA Euro qualification,2002-10-16,Germany,2.0,1.0,Faroe Islands,,True
26736,UEFA Euro qualification,2002-10-16,Greece,2.0,0.0,Armenia,,True
26737,UEFA Euro qualification,2002-10-16,Hungary,3.0,0.0,San Marino,,True
26738,UEFA Euro qualification,2002-10-16,Iceland,3.0,0.0,Lithuania,,True
26739,UEFA Euro qualification,2002-10-16,Republic of Ireland,1.0,2.0,Switzerland,,True
26740,Friendly,2002-10-16,Japan,1.0,1.0,Jamaica,,True
26741,UEFA Euro qualification,2002-10-16,Luxembourg,0.0,7.0,Romania,,True
26742,UEFA Euro qualification,2002-10-16,Malta,0.0,4.0,France,,True
26743,UEFA Euro qualification,2002-10-16,Northern Ireland,0.0,0.0,Ukraine,,True
26744,UEFA Euro qualification,2002-10-16,Norway,2.0,0.0,Bosnia and Herzegovina,,True
26745,Friendly,2002-10-16,Poland,2.0,0.0,New Zealand,,True
26746,UEFA Euro qualification,2002-10-16,Russia,4.0,1.0,Albania,,True
26747,UEFA Euro qualification,2002-10-16,Serbia,2.0,0.0,Finland,,True
26748,Friendly,2002-10-16,Spain,0.0,0.0,Paraguay,,True
26749,Friendly,2002-10-16,Sweden,2.0,3.0,Portugal,,True
26750,UEFA Euro qualification,2002-10-16,Turkey,5.0,0.0,Liechtenstein,,True
26751,UEFA Euro qualification,2002-10-16,Wales,2.0,1.0,Italy,,True
26752,Friendly,2002-10-17,French Guiana,1.0,1.0,Suriname,,True
26753,Friendly,2002-10-19,French Guiana,0.0,1.0,Suriname,,True
26754,Friendly,2002-10-19,Sierra Leone,2.0,1.0,Ghana,,True
26755,Friendly,2002-10-20,Venezuela,2.0,0.0,Ecuador,,True
26756,Friendly,2002-10-23,Kenya,1.0,1.0,South Africa,,False
26757,Friendly,2002-10-23,Tanzania,0.0,2.0,Uganda,,True
26758,Friendly,2002-10-26,Kenya,1.0,1.0,Uganda,,False
26759,Friendly,2002-10-26,Tanzania,1.0,1.0,South Africa,,True
26760,Friendly,2002-10-26,Jersey,0.0,3.0,Kernow,,True
26761,Friendly,2002-11-03,Martinique,2.0,1.0,Saint Kitts and Nevis,,True
26762,Friendly,2002-11-06,Saint Lucia,0.0,2.0,Martinique,,True
26763,Friendly,2002-11-08,Saint Lucia,2.0,1.0,Antigua and Barbuda,,True
26764,Gold Cup qualification,2002-11-09,Barbados,1.0,1.0,Jamaica,,False
26765,Gold Cup qualification,2002-11-09,Grenada,4.0,5.0,Guadeloupe,,True
26766,Friendly,2002-11-10,Singapore,1.0,1.0,Indonesia,,True
26767,Gold Cup qualification,2002-11-11,Grenada,0.0,2.0,Barbados,,True
26768,Gold Cup qualification,2002-11-11,Jamaica,2.0,0.0,Guadeloupe,,False
26769,Gold Cup qualification,2002-11-13,Barbados,0.0,1.0,Guadeloupe,,False
26770,Gold Cup qualification,2002-11-13,Grenada,1.0,4.0,Jamaica,,True
26771,Gold Cup qualification,2002-11-13,Saint Kitts and Nevis,2.0,1.0,Saint Lucia,,False
26772,Gold Cup qualification,2002-11-15,Trinidad and Tobago,2.0,0.0,Saint Kitts and Nevis,,True
26773,Friendly,2002-11-17,Cayman Islands,0.0,1.0,Nicaragua,,True
26774,Gold Cup qualification,2002-11-17,Trinidad and Tobago,0.0,1.0,Saint Lucia,,True
26775,Friendly,2002-11-17,United States,2.0,0.0,El Salvador,,True
26776,Gold Cup qualification,2002-11-18,Haiti,1.0,0.0,Antigua and Barbuda,,True
26777,Friendly,2002-11-19,South Africa,1.0,1.0,Senegal,,True
26778,Gold Cup qualification,2002-11-20,Antigua and Barbuda,1.0,1.0,Curaçao,,False
26779,Friendly,2002-11-20,Austria,0.0,1.0,Norway,,True
26780,UEFA Euro qualification,2002-11-20,Azerbaijan,0.0,2.0,Wales,,True
26781,UEFA Euro qualification,2002-11-20,Cyprus,2.0,1.0,Malta,,True
26782,Friendly,2002-11-20,Czech Republic,3.0,3.0,Sweden,,True
26783,Friendly,2002-11-20,Denmark,2.0,0.0,Poland,,True
26784,Friendly,2002-11-20,Ecuador,2.0,2.0,Costa Rica,,True
26785,Friendly,2002-11-20,Estonia,2.0,0.0,Iceland,,True
26786,Friendly,2002-11-20,France,3.0,0.0,Serbia,,True
26787,Friendly,2002-11-20,Germany,1.0,3.0,Netherlands,,True
26788,Friendly,2002-11-20,Greece,0.0,0.0,Republic of Ireland,,True
26789,Friendly,2002-11-20,Honduras,1.0,0.0,Colombia,,True
26790,Friendly,2002-11-20,Hungary,1.0,1.0,Moldova,,True
26791,Friendly,2002-11-20,Italy,1.0,1.0,Turkey,,True
26792,Friendly,2002-11-20,Japan,0.0,2.0,Argentina,,True
26793,Friendly,2002-11-20,South Korea,2.0,3.0,Brazil,,True
26794,Friendly,2002-11-20,Luxembourg,0.0,0.0,Cape Verde,,True
26795,Friendly,2002-11-20,North Macedonia,2.0,3.0,Israel,,True
26796,Friendly,2002-11-20,Morocco,1.0,3.0,Mali,,True
26797,Friendly,2002-11-20,Nigeria,0.0,0.0,Jamaica,,True
26798,Friendly,2002-11-20,Portugal,2.0,0.0,Scotland,,True
26799,Friendly,2002-11-20,Qatar,2.0,1.0,Iraq,,True
26800,Friendly,2002-11-20,Romania,0.0,1.0,Croatia,,True
26801,UEFA Euro qualification,2002-11-20,San Marino,0.0,1.0,Latvia,,True
26802,Friendly,2002-11-20,Slovakia,1.0,1.0,Ukraine,,True
26803,Friendly,2002-11-20,Spain,1.0,0.0,Bulgaria,,True
26804,Friendly,2002-11-20,Tunisia,0.0,0.0,Egypt,,True
26805,Friendly,2002-11-20,Venezuela,1.0,0.0,Uruguay,,True
26806,Gold Cup qualification,2002-11-22,Haiti,3.0,0.0,Curaçao,,True
26807,Friendly,2002-11-23,Bahrain,2.0,2.0,Iraq,,False
26808,Friendly,2002-11-23,Monaco,0.0,0.0,Vatican City,,False
26809,Friendly,2002-11-25,Nigeria,1.0,1.0,Egypt,,True
26810,Gold Cup qualification,2002-11-27,Cayman Islands,0.0,5.0,Cuba,,True
26811,Gold Cup qualification,2002-11-27,Martinique,4.0,0.0,Dominican Republic,,False
26812,Friendly,2002-11-27,Sri Lanka,1.0,2.0,Vietnam,,True
26813,Gold Cup qualification,2002-11-29,Cayman Islands,1.0,0.0,Dominican Republic,,True
26814,Friendly,2002-11-29,Jordan,1.0,0.0,Malaysia,,False
26815,Gold Cup qualification,2002-11-29,Martinique,1.0,2.0,Cuba,,False
26816,Friendly,2002-11-29,Sri Lanka,1.0,1.0,Vietnam,,True
26817,Friendly,2002-11-30,Jordan,3.0,1.0,Singapore,,False
26818,CECAFA Cup,2002-11-30,Rwanda,1.0,0.0,Zanzibar,,False
26819,CECAFA Cup,2002-11-30,Tanzania,1.0,0.0,Kenya,,True
26820,CECAFA Cup,2002-12-01,Burundi,1.0,1.0,Eritrea,,False
26821,Gold Cup qualification,2002-12-01,Cayman Islands,0.0,3.0,Martinique,,True
26822,Gold Cup qualification,2002-12-01,Dominican Republic,1.0,2.0,Cuba,,False
26823,CECAFA Cup,2002-12-01,Somalia,0.0,2.0,Uganda,,False
26824,Friendly,2002-12-01,Sri Lanka,2.0,2.0,Vietnam,,True
26825,CECAFA Cup,2002-12-02,Ethiopia,0.0,0.0,Zanzibar,,False
26826,CECAFA Cup,2002-12-02,Tanzania,1.0,1.0,Sudan,,True
26827,CECAFA Cup,2002-12-03,Kenya,1.0,1.0,Burundi,,False
26828,CECAFA Cup,2002-12-03,Somalia,0.0,1.0,Rwanda,,False
26829,CECAFA Cup,2002-12-04,Eritrea,2.0,1.0,Sudan,,False
26830,CECAFA Cup,2002-12-04,Uganda,3.0,0.0,Ethiopia,,False
26831,CECAFA Cup,2002-12-05,Tanzania,2.0,0.0,Burundi,,True
26832,CECAFA Cup,2002-12-05,Zanzibar,1.0,0.0,Somalia,,False
26833,CECAFA Cup,2002-12-06,Kenya,4.0,1.0,Eritrea,,False
26834,CECAFA Cup,2002-12-06,Uganda,2.0,1.0,Rwanda,,False
26835,Prime Minister's Cup,2002-12-07,Bahrain,0.0,3.0,Jordan,,True
26836,Prime Minister's Cup,2002-12-07,China,3.0,1.0,Syria,,False
26837,CECAFA Cup,2002-12-07,Ethiopia,0.0,1.0,Somalia,,False
26838,CECAFA Cup,2002-12-07,Sudan,2.0,1.0,Burundi,,False
26839,CECAFA Cup,2002-12-08,Tanzania,1.0,1.0,Eritrea,,True
26840,Friendly,2002-12-08,Thailand,2.0,1.0,Vietnam,,True
26841,CECAFA Cup,2002-12-08,Zanzibar,0.0,2.0,Uganda,,False
26842,Prime Minister's Cup,2002-12-09,Bahrain,2.0,3.0,Syria,,True
26843,Prime Minister's Cup,2002-12-09,China,0.0,0.0,Jordan,,False
26844,CECAFA Cup,2002-12-09,Rwanda,1.0,0.0,Ethiopia,,False
26845,CECAFA Cup,2002-12-09,Sudan,0.0,1.0,Kenya,,False
26846,Friendly,2002-12-10,Chile,3.0,1.0,Palestine,,True
26847,Friendly,2002-12-11,Malaysia,5.0,0.0,Cambodia,,True
26848,Friendly,2002-12-11,Singapore,2.0,0.0,Philippines,,True
26849,CECAFA Cup,2002-12-11,Tanzania,3.0,0.0,Rwanda,,True
26850,Prime Minister's Cup,2002-12-12,Bahrain,2.0,2.0,China,,True
26851,Prime Minister's Cup,2002-12-12,Jordan,3.0,0.0,Syria,,False
26852,CECAFA Cup,2002-12-12,Uganda,1.0,3.0,Kenya,,False
26853,Friendly,2002-12-13,Saudi Arabia,1.0,1.0,Lebanon,,True
26854,Friendly,2002-12-14,Botswana,1.0,0.0,Zambia,,True
26855,CECAFA Cup,2002-12-14,Rwanda,2.0,1.0,Uganda,,False
26856,CECAFA Cup,2002-12-14,Tanzania,2.0,3.0,Kenya,,True
26857,Friendly,2002-12-15,Ghana,0.0,1.0,Nigeria,,True
26858,AFF Championship,2002-12-15,Indonesia,0.0,0.0,Myanmar,,True
26859,AFF Championship,2002-12-15,Vietnam,9.0,2.0,Cambodia,,False
26860,Arab Cup,2002-12-16,Palestine,1.0,1.0,Jordan,,False
26861,Friendly,2002-12-16,United Arab Emirates,1.0,2.0,Egypt,,True
26862,AFF Championship,2002-12-17,Indonesia,4.0,2.0,Cambodia,,True
26863,AFF Championship,2002-12-17,Philippines,1.0,6.0,Myanmar,,False
26864,Arab Cup,2002-12-17,Saudi Arabia,2.0,1.0,Bahrain,,False
26865,Arab Cup,2002-12-17,Yemen,0.0,4.0,Syria,,False
26866,Arab Cup,2002-12-18,Kuwait,1.0,0.0,Sudan,,True
26867,AFF Championship,2002-12-18,Singapore,0.0,4.0,Malaysia,,True
26868,AFF Championship,2002-12-18,Thailand,5.0,1.0,Laos,,False
26869,Arab Cup,2002-12-19,Bahrain,2.0,0.0,Syria,,False
26870,AFF Championship,2002-12-19,Myanmar,5.0,0.0,Cambodia,,False
26871,Arab Cup,2002-12-19,Saudi Arabia,1.0,0.0,Lebanon,,False
26872,AFF Championship,2002-12-19,Vietnam,4.0,1.0,Philippines,,False
26873,Arab Cup,2002-12-20,Jordan,2.0,1.0,Sudan,,False
26874,AFF Championship,2002-12-20,Singapore,2.0,1.0,Laos,,True
26875,AFF Championship,2002-12-20,Thailand,1.0,3.0,Malaysia,,False
26876,Arab Cup,2002-12-21,Bahrain,3.0,1.0,Yemen,,False
26877,AFF Championship,2002-12-21,Cambodia,1.0,0.0,Philippines,,False
26878,AFF Championship,2002-12-21,Indonesia,2.0,2.0,Vietnam,,True
26879,Arab Cup,2002-12-21,Syria,4.0,1.0,Lebanon,,False
26880,Friendly,2002-12-22,Egypt,0.0,0.0,Ghana,,True
26881,AFF Championship,2002-12-22,Malaysia,1.0,1.0,Laos,,False
26882,AFF Championship,2002-12-22,Singapore,1.0,1.0,Thailand,,True
26883,AFF Championship,2002-12-23,Myanmar,2.0,4.0,Vietnam,,False
26884,AFF Championship,2002-12-23,Indonesia,13.0,1.0,Philippines,,True
26885,Arab Cup,2002-12-23,Kuwait,1.0,2.0,Jordan,,True
26886,Arab Cup,2002-12-23,Sudan,2.0,2.0,Palestine,,False
26887,Arab Cup,2002-12-24,Lebanon,4.0,2.0,Yemen,,False
26888,Arab Cup,2002-12-24,Syria,0.0,3.0,Saudi Arabia,,False
26889,Arab Cup,2002-12-25,Kuwait,3.0,3.0,Palestine,,True
26890,Arab Cup,2002-12-26,Lebanon,0.0,0.0,Bahrain,,False
26891,Arab Cup,2002-12-26,Yemen,2.0,2.0,Saudi Arabia,,False
26892,AFF Championship,2002-12-27,Indonesia,1.0,0.0,Malaysia,,True
26893,Friendly,2002-12-27,Niger,1.0,1.0,Burkina Faso,,True
26894,AFF Championship,2002-12-27,Vietnam,0.0,4.0,Thailand,,False
26895,Friendly,2002-12-27,Andalusia,3.0,2.0,Chile,,True
26896,Arab Cup,2002-12-28,Jordan,1.0,2.0,Bahrain,,False
26897,Friendly,2002-12-28,Basque Country,1.0,1.0,North Macedonia,,True
26898,Friendly,2002-12-28,Catalonia,2.0,0.0,China,,True
26899,AFF Championship,2002-12-29,Indonesia,2.0,2.0,Thailand,,True
26900,Friendly,2002-12-29,Niger,2.0,2.0,Mali,,True
26901,AFF Championship,2002-12-29,Vietnam,2.0,1.0,Malaysia,,False
26902,Arab Cup,2002-12-30,Saudi Arabia,1.0,0.0,Bahrain,,False
26903,SAFF Cup,2003-01-10,India,0.0,1.0,Pakistan,,False
26904,SAFF Cup,2003-01-10,Sri Lanka,1.0,0.0,Afghanistan,,False
26905,SAFF Cup,2003-01-11,Bangladesh,1.0,0.0,Nepal,,True
26906,SAFF Cup,2003-01-11,Maldives,6.0,0.0,Bhutan,,False
26907,SAFF Cup,2003-01-12,Afghanistan,0.0,4.0,India,,False
26908,Friendly,2003-01-12,Barbados,1.0,0.0,Jamaica,,True
26909,SAFF Cup,2003-01-12,Pakistan,2.0,1.0,Sri Lanka,,False
26910,SAFF Cup,2003-01-13,Bangladesh,1.0,0.0,Maldives,,True
26911,SAFF Cup,2003-01-13,Nepal,2.0,0.0,Bhutan,,False
26912,SAFF Cup,2003-01-14,Afghanistan,0.0,1.0,Pakistan,,False
26913,SAFF Cup,2003-01-14,India,1.0,1.0,Sri Lanka,,False
26914,SAFF Cup,2003-01-15,Bangladesh,3.0,0.0,Bhutan,,True
26915,SAFF Cup,2003-01-15,Nepal,2.0,3.0,Maldives,,False
26916,Friendly,2003-01-17,El Salvador,0.0,0.0,Guatemala,,False
26917,SAFF Cup,2003-01-18,Bangladesh,2.0,1.0,India,,True
26918,SAFF Cup,2003-01-18,Pakistan,0.0,1.0,Maldives,,False
26919,Friendly,2003-01-18,United States,4.0,0.0,Canada,,True
26920,Friendly,2003-01-19,El Salvador,0.0,0.0,Guatemala,,False
26921,SAFF Cup,2003-01-20,Bangladesh,1.0,1.0,Maldives,,True
26922,SAFF Cup,2003-01-20,Pakistan,1.0,2.0,India,,False
26923,Friendly,2003-01-25,Uganda,0.0,1.0,Algeria,,True
26924,Friendly,2003-01-26,Barbados,0.0,0.0,Finland,,True
26925,Friendly,2003-01-26,Ghana,3.0,0.0,Benin,,True
26926,Friendly,2003-01-26,United Arab Emirates,1.0,1.0,Norway,,True
26927,Friendly,2003-01-28,Oman,1.0,2.0,Norway,,True
26928,Friendly,2003-01-29,Cyprus,1.0,2.0,Greece,,True
26929,Friendly,2003-01-29,Trinidad and Tobago,1.0,2.0,Finland,,True
26930,Friendly,2003-01-31,Honduras,1.0,3.0,Argentina,,True
26931,Friendly,2003-02-04,Mexico,0.0,1.0,Argentina,,False
26932,Lunar New Year Cup,2003-02-04,Uruguay,1.0,1.0,Iran,,False
26933,Friendly,2003-02-08,United States,0.0,1.0,Argentina,,True
26934,Friendly,2003-02-09,Croatia,2.0,2.0,North Macedonia,,True
26935,Friendly,2003-02-09,Ecuador,1.0,0.0,Estonia,,True
26936,UNCAF Cup,2003-02-09,Panama,1.0,2.0,El Salvador,,True
26937,Friendly,2003-02-11,Cameroon,0.0,3.0,Ivory Coast,,False
26938,UNCAF Cup,2003-02-11,Costa Rica,1.0,0.0,El Salvador,,False
26939,UNCAF Cup,2003-02-11,Honduras,2.0,0.0,Nicaragua,,False
26940,Friendly,2003-02-12,Albania,5.0,0.0,Vietnam,,False
26941,Friendly,2003-02-12,Algeria,1.0,3.0,Belgium,,True
26942,Friendly,2003-02-12,Barbados,3.0,3.0,Martinique,,True
26943,Friendly,2003-02-12,Bulgaria,1.0,0.0,Hungary,,False
26944,Friendly,2003-02-12,China,0.0,0.0,Brazil,,True
26945,Friendly,2003-02-12,Croatia,0.0,0.0,Poland,,True
26946,Cyprus International Tournament,2003-02-12,Cyprus,0.0,1.0,Russia,,True
26947,Friendly,2003-02-12,Ecuador,2.0,1.0,Estonia,,True
26948,Friendly,2003-02-12,Egypt,1.0,4.0,Denmark,,True
26949,Friendly,2003-02-12,England,1.0,3.0,Australia,,True
26950,Friendly,2003-02-12,France,0.0,2.0,Czech Republic,,True
26951,Friendly,2003-02-12,Georgia,2.0,2.0,Moldova,,True
26952,Friendly,2003-02-12,Greece,1.0,0.0,Norway,,True
26953,Friendly,2003-02-12,Guinea,0.0,1.0,Mali,,False
26954,Friendly,2003-02-12,Israel,2.0,0.0,Armenia,,True
26955,Friendly,2003-02-12,Italy,1.0,0.0,Portugal,,True
26956,Friendly,2003-02-12,Jamaica,1.0,2.0,United States,,True
26957,Friendly,2003-02-12,Latvia,2.0,1.0,Lithuania,,False
26958,Friendly,2003-02-12,Libya,2.0,4.0,Canada,,True
26959,Friendly,2003-02-12,Malta,2.0,2.0,Kazakhstan,,True
26960,Friendly,2003-02-12,Mexico,0.0,0.0,Colombia,,False
26961,Friendly,2003-02-12,Morocco,1.0,0.0,Senegal,,False
26962,Friendly,2003-02-12,Netherlands,1.0,0.0,Argentina,,True
26963,Friendly,2003-02-12,Northern Ireland,0.0,1.0,Finland,,True
26964,Cyprus International Tournament,2003-02-12,Romania,2.0,1.0,Slovakia,,False
26965,Friendly,2003-02-12,Scotland,0.0,2.0,Republic of Ireland,,True
26966,UEFA Euro qualification,2003-02-12,Serbia,2.0,2.0,Azerbaijan,,True
26967,Friendly,2003-02-12,Slovenia,1.0,5.0,Switzerland,,True
26968,Friendly,2003-02-12,Spain,3.0,1.0,Germany,,True
26969,Friendly,2003-02-12,Tunisia,1.0,0.0,Sweden,,True
26970,Friendly,2003-02-12,Turkey,0.0,0.0,Ukraine,,True
26971,Friendly,2003-02-12,Wales,2.0,2.0,Bosnia and Herzegovina,,True
26972,UNCAF Cup,2003-02-13,Costa Rica,1.0,1.0,Guatemala,,False
26973,Cyprus International Tournament,2003-02-13,Cyprus,1.0,3.0,Slovakia,,True
